"field_id","fp_id","lab_no","harvest","PAN","WV_450","WV_454","WV_458","WV_462","WV_466","WV_470","WV_474","WV_478","WV_482","WV_486","WV_490","WV_494","WV_498","WV_502","WV_506","WV_510","WV_514","WV_518","WV_522","WV_526","WV_530","WV_534","WV_538","WV_542","WV_546","WV_550","WV_554","WV_558","WV_562","WV_566","WV_570","WV_574","WV_578","WV_582","WV_586","WV_590","WV_594","WV_598","WV_602","WV_606","WV_610","WV_614","WV_618","WV_622","WV_626","WV_630","WV_634","WV_638","WV_642","WV_646","WV_650","WV_654","WV_658","WV_662","WV_666","WV_670","WV_674","WV_678","WV_682","WV_686","WV_690","WV_694","WV_698","WV_702","WV_706","WV_710","WV_714","WV_718","WV_722","WV_726","WV_730","WV_734","WV_738","WV_742","WV_746","WV_750","WV_754","WV_758","WV_762","WV_766","WV_770","WV_774","WV_778","WV_782","WV_786","WV_790","WV_794","WV_798","WV_802","WV_806","WV_810","WV_814","WV_818","WV_822","WV_826","WV_830","WV_834","WV_838","WV_842","WV_846","WV_850","WV_854","WV_858","WV_862","WV_866","WV_870","WV_874","WV_878","WV_882","WV_886","WV_890","WV_894","WV_898","WV_902","WV_906","WV_910","WV_914","WV_918","WV_922","WV_926","WV_930","WV_934","WV_938","WV_942","WV_946","WV_950","WV_954","WV_958","WV_962","WV_966","WV_970","WV_974","WV_978","WV_982","WV_986","WV_990","WV_994","WV_998"
"GHL","D11",340,3,21.82741917,214.377087033333,179.538675166667,203.556518566667,193.121158933333,197.8029569,200.6127463,202.959675633333,208.631541733333,214.030529566667,214.233645,226.070942033333,240.092500366667,250.835951633333,265.595048133333,298.2778079,316.525343133333,340.9182206,388.507061366667,431.371489966667,458.321446,498.2474585,518.207992433333,529.633233766667,544.6304546,558.819057566667,567.434408633333,566.619209433333,562.141814233333,561.310279466667,547.2444981,531.4593889,523.023109366667,515.170010133333,516.030850466667,513.972608166667,507.117804133333,503.7099662,506.509357233333,505.1240559,501.217820066667,502.5215019,496.8497001,495.713642566667,497.0560142,491.868724033333,488.332456633333,482.821143633333,473.1305369,462.5921502,456.5954896,451.337484033333,439.472911466667,437.9623122,437.068273066667,442.174302833333,454.9178034,481.969608633333,531.624303366667,611.4871428,722.899254533333,856.5309084,1009.0375582,1167.03962166667,1331.64605933333,1505.84332533333,1696.499246,1902.51845266667,2115.74692866667,2322.35446833333,2510.08860533333,2666.332515,2793.411411,2873.82675266667,2935.007798,2988.618897,3045.15077366667,3103.29569733333,3160.28570766667,3205.197587,3241.462687,3268.10679466667,3283.38930266667,3291.61193733333,3300.032474,3309.27907766667,3313.08992233333,3308.49566266667,3300.94755766667,3298.43440833333,3306.866238,3326.06447366667,3351.41514033333,3381.46286033333,3408.86976966667,3434.54923666667,3455.22985833333,3471.77507066667,3486.91411466667,3500.95839633333,3513.39530666667,3517.80558066667,3517.49504033333,3516.94979233333,3511.46077233333,3503.70579466667,3490.91778066667,3472.61805533333,3447.66642866667,3415.67736133333,3376.19249633333,3333.27524466667,3287.36518566667,3232.13175,3174.98521933333,3114.22984266667,3046.48863366667,2965.175235,2884.46536466667,2801.61265133333,2724.20358966667,2650.146487,2590.28207266667,2545.72274133333,2491.242118,2438.614236,2383.08372433333,2306.01292866667,2227.71450833333,2155.76610433333,2082.41759966667,2030.35530966667,2003.99842433333,1996.93215433333,1975.375833,1920.426078,1845.973794,1741.959422,1602.69939633333
"GHL","D12",340,3,21.5935771,232.6726346,199.667818266667,191.749779866667,174.034230133333,195.146064333333,197.565706266667,196.811022533333,207.584398566667,200.2184106,221.8524406,221.799674133333,221.567245666667,239.367602,254.5541059,274.4314387,293.681228733333,321.099701566667,375.0307289,407.227013966667,457.1121548,470.217645333333,494.54738,505.3846677,521.184696066667,538.949049933333,545.681703566667,540.258414833333,532.5730472,531.723633566667,509.651862566667,495.1438281,489.8912103,482.3265346,480.315125733333,475.819725633333,466.592470266667,468.6570993,461.2645509,457.835253833333,457.724911833333,454.6913515,452.516223133333,451.217765333333,453.4853102,447.2682691,439.107493666667,433.301992366667,426.630484233333,417.4945979,405.7889697,400.893974133333,397.443996933333,394.110043,393.974288933333,398.948550966667,411.379138733333,444.278228133333,498.336883566667,575.931339166667,691.3953494,838.329544566667,996.729793733333,1160.25754833333,1326.452604,1506.740479,1712.950549,1940.63990366667,2179.52022266667,2396.15638533333,2591.47496833333,2751.733109,2882.003039,2957.78252133333,3022.72544166667,3073.26059666667,3130.119481,3201.60722633333,3270.60466366667,3317.97114366667,3348.82769566667,3367.20948233333,3385.63996033333,3396.62764,3405.572254,3406.59751533333,3406.602698,3403.20679366667,3400.263249,3401.047427,3417.86419366667,3444.138818,3476.933638,3513.61732366667,3551.372748,3586.87466433333,3618.93023866667,3647.164783,3657.66024766667,3663.2311,3668.28704633333,3678.48105533333,3690.061984,3700.84038833333,3696.57698133333,3681.931704,3663.15908966667,3639.23316233333,3610.61603833333,3575.19894966667,3530.69432633333,3471.51168633333,3400.729107,3314.58724133333,3227.833997,3157.18866333333,3076.137062,2984.652212,2906.97297466667,2825.043482,2728.63428333333,2622.51239033333,2530.09070133333,2490.37081,2463.51196166667,2431.061455,2399.95359033333,2347.504559,2272.873983,2189.10975833333,2119.82678266667,2030.264499,1946.877522,1868.742724,1787.79973766667,1687.336007,1637.99201066667,1606.03472466667,1569.02679133333
"GHL","D13",340,3,23.1180586466667,213.845494666667,209.4659347,197.969759033333,209.518446033333,208.404711566667,207.6053983,216.710223133333,215.531311266667,217.662970766667,227.3188126,233.884365766667,233.833423866667,254.033080733333,266.759826733333,283.014456933333,307.664827033333,357.903368,397.665484233333,434.464807733333,476.907888933333,518.520737733333,533.022234333333,550.6483491,574.636312666667,580.395287766667,588.2780927,588.328017966667,576.166135366667,568.511987433333,544.6146479,531.773917733333,516.6564557,511.6831449,501.6656531,488.964759,492.478529866667,493.027499066667,484.1044946,478.5766889,471.9471332,468.766335866667,462.791477166667,463.417018266667,459.921542733333,458.863431033333,449.2943111,438.365519833333,430.512950066667,419.102798066667,409.4961909,402.193790333333,393.989964633333,390.043551366667,385.727025766667,389.8186818,401.417276933333,432.7807357,484.988193066667,574.040870666667,690.535228,838.999267966667,1008.93626926667,1185.51218333333,1370.740448,1571.916948,1803.530202,2056.85678366667,2326.18941533333,2585.31667333333,2816.54034433333,3012.118197,3161.924812,3265.01590166667,3341.251587,3407.49048466667,3473.42775966667,3543.204448,3610.92353733333,3668.14220533333,3709.507987,3731.435615,3742.811414,3754.82442666667,3769.87851466667,3779.77034766667,3779.73947866667,3773.239134,3769.915704,3769.52281966667,3779.64001766667,3801.28123533333,3829.90561133333,3858.434283,3883.57041933333,3910.75767566667,3943.55136166667,3973.76203033333,3995.025562,4007.89396166667,4018.96869733333,4029.492916,4031.93606166667,4028.94530066667,4013.56628433333,3992.24029733333,3964.25241733333,3935.164526,3903.10877666667,3863.31591733333,3816.73763366667,3762.95667166667,3707.53080233333,3642.78617633333,3568.15421633333,3490.976832,3396.99170633333,3293.246906,3182.779527,3081.64575933333,2982.529032,2905.25329033333,2836.81824566667,2774.11786733333,2717.75438733333,2679.688343,2622.150926,2552.771878,2481.03486366667,2403.58222166667,2318.94755033333,2246.79043366667,2176.178284,2086.840953,1981.13306133333,1883.29559866667,1782.85068366667,1685.882068,1617.90385233333
"GHL","D14",340,3,16.5308754,241.267673846667,96.7146190233333,135.839780866667,133.458956533333,141.3574003,150.8875644,147.3475052,139.650866733333,147.068605833333,159.652978466667,164.097528633333,157.715736233333,157.9453372,185.553843566667,195.899936,208.5292734,219.993153966667,254.2251924,290.362080966667,324.046313466667,340.8054624,349.180134866667,364.354558766667,376.510855733333,386.267216966667,392.472898533333,400.532566433333,396.076502466667,381.4648481,368.504368466667,354.239227333333,353.322290733333,344.915888566667,341.734910433333,337.525839966667,338.6555105,334.3599767,333.764502633333,331.7552821,325.5576938,325.096130066667,321.2596235,315.6553311,318.307903533333,317.3829215,316.205819133333,309.447348133333,301.930308766667,293.705452566667,289.4341337,283.2016465,278.150753066667,277.856736866667,278.345326933333,279.202939566667,283.043347466667,301.5094999,340.094819666667,396.758189033333,475.1599391,571.295141733333,683.932780966667,805.839040466667,938.1950341,1082.49281966667,1245.51467766667,1431.83403833333,1625.69190033333,1828.735159,2023.29280633333,2188.797454,2315.252739,2408.623497,2469.41553233333,2519.431236,2567.883961,2619.21840133333,2678.19868366667,2731.130649,2765.24850433333,2792.07519766667,2814.94159166667,2830.75321866667,2836.75893,2836.68185,2832.52422166667,2821.92941666667,2814.43010266667,2817.43953933333,2823.74379566667,2837.17005266667,2858.714033,2884.96313633333,2914.58555933333,2949.31695666667,2986.57801666667,3015.74971933333,3036.98752366667,3057.04824033333,3074.14960766667,3091.573858,3101.49189833333,3099.74690433333,3087.97866866667,3075.01196166667,3063.07798666667,3045.238468,3014.363465,2965.999645,2908.00083833333,2846.57318666667,2786.49004966667,2730.74619866667,2675.74259333333,2612.41617866667,2543.73601333333,2472.70206133333,2384.53716833333,2284.80403533333,2185.75946133333,2103.21188066667,2035.58019733333,1970.14566733333,1893.02760366667,1799.809117,1713.63617866667,1629.32628266667,1536.53114,1491.68138733333,1462.563389,1434.63238166667,1410.99359633333,1377.50221966667,1310.453877,1234.454634,1166.80859133333,1110.93813203333,1071.1712825
"GHL","D15",340,3,15.9206808966667,2948.27248286667,139.1007027,126.641421966667,121.9019356,153.816417266667,141.879526366667,140.178155533333,138.417848766667,154.5489168,145.760032533333,147.811029166667,156.554265333333,163.163068366667,175.6146733,187.4033529,201.522495566667,231.575336633333,262.056872666667,285.181916566667,305.3723429,312.7583504,339.557795266667,351.8231066,370.046312666667,377.238078133333,377.314842033333,379.7924602,379.251123066667,373.495018933333,364.8689937,361.629121133333,346.951041966667,343.3596916,341.8760918,337.852644366667,332.9160129,332.128808366667,338.213023133333,335.7806004,329.258980733333,331.1269592,329.4434572,325.591836133333,325.223766433333,326.844406066667,322.734071733333,315.125501366667,312.870155,310.020319266667,302.493786766667,302.238557,296.8852149,293.699876433333,295.633708566667,298.860031433333,308.909324333333,322.5850886,351.776035166667,401.031127866667,476.329065366667,569.025756933333,673.925685733333,792.451600766667,911.548535766667,1036.74751266667,1190.357407,1360.50498666667,1541.10882833333,1735.93736066667,1920.501553,2075.60602,2200.02881433333,2294.68533,2358.396832,2402.35626766667,2453.668251,2509.764792,2564.05133333333,2615.509483,2657.47866966667,2689.27636033333,2710.95812,2721.442748,2727.62954566667,2731.088911,2733.26893133333,2730.46664733333,2723.122968,2717.05697333333,2721.90425733333,2733.838629,2761.15861366667,2796.807371,2837.154192,2869.875612,2900.735946,2927.040805,2949.923248,2974.502889,2992.36849166667,3002.28269533333,3007.490148,3010.72112066667,3011.07983,3008.00800366667,2995.235322,2963.91098033333,2925.188448,2879.44247766667,2830.88780333333,2773.80166666667,2710.49373733333,2635.87222766667,2570.88721633333,2498.589372,2417.46527433333,2341.04930733333,2261.74600266667,2183.36653166667,2098.10736333333,2029.34146633333,1974.25169133333,1916.94595933333,1858.10656266667,1808.51563066667,1781.328232,1764.08350333333,1738.69621066667,1714.40527533333,1681.700066,1630.82463133333,1584.044942,1539.30802433333,1486.44492166667,1435.610114,1393.47459433333,1355.54481233333,1299.65789533333
